"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","""Environment"" section should be available, helper tooltip appears, empty environment is permissible","tests.freestyle_project","Thu Jun 26 07:17:21 GMT 2025","broken","Thu Jun 26 07:17:21 GMT 2025","","test_environment_freestyle_project","",""
"","0","The user should be able to select Environment options","tests.freestyle_project","Thu Jun 26 07:17:21 GMT 2025","broken","Thu Jun 26 07:17:21 GMT 2025","","test_environment_set_freestyle_project","",""
"","0","Displaying the ""Triggers"" section description","tests.pipeline","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_build_triggers","",""
"","0","Display the dynamic drop-down with the text ""No items""","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_copy_from","",""
"Verify that the 'New Item' screen displays all available project types.","0","Display of project type list","tests.new_item","Thu Jun 26 07:17:30 GMT 2025","broken","Thu Jun 26 07:17:30 GMT 2025","","test_select_an_item_type","",""
"","0","When Disabled a clear visible warning message","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_enable_disable_freestyle_project","",""
"","0","Tooltips for all SCM options should be available","tests.freestyle_project","Thu Jun 26 07:17:24 GMT 2025","broken","Thu Jun 26 07:17:24 GMT 2025","","test_scm_freestyle_project","",""
"","0","Move an existing item into an already created folder","tests.folder","Thu Jun 26 07:17:19 GMT 2025","broken","Thu Jun 26 07:17:19 GMT 2025","","test_folder_job","",""
"","0","test_each_trigger_opt_disable[pseudoRemoteTrigger]","tests.freestyle_project","Thu Jun 26 07:17:22 GMT 2025","broken","Thu Jun 26 07:17:22 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","test_each_trigger_opt_enable[hudson-triggers-TimerTrigger]","tests.freestyle_project","Thu Jun 26 07:17:22 GMT 2025","broken","Thu Jun 26 07:17:22 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","If no environment settings are configured, the project should still be creatable","tests.freestyle_project","Thu Jun 26 07:17:21 GMT 2025","broken","Thu Jun 26 07:17:21 GMT 2025","","test_environment_freestyle_project","",""
"","0","Select an item from the dynamic drop-down","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_copy_from","",""
"","0","Display of “Projects to watch” the input field and its label","tests.pipeline","Thu Jun 26 07:17:32 GMT 2025","broken","Thu Jun 26 07:17:32 GMT 2025","","test_build_triggers","",""
"","0","Displaying the ""Triggers"" section title","tests.pipeline","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_build_triggers","",""
"","0","test_each_trigger_opt_enable[jenkins-triggers-ReverseBuildTrigger]","tests.freestyle_project","Thu Jun 26 07:17:22 GMT 2025","broken","Thu Jun 26 07:17:22 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","test_each_trigger_opt_enable[com-cloudbees-jenkins-GitHubPushTrigger]","tests.freestyle_project","Thu Jun 26 07:17:22 GMT 2025","broken","Thu Jun 26 07:17:22 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","Inspect build log for published build scans is_selected","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:28 GMT 2025","broken","Thu Jun 26 07:17:28 GMT 2025","","test_env_section","",""
"Display an error message ""No such job: item name"" when copying an item that does not exist.","0","Display an error message ""No such job: item name""","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_copy_from","",""
"","0","The user should be able to select Environment options","tests.freestyle_project","Thu Jun 26 07:17:21 GMT 2025","broken","Thu Jun 26 07:17:21 GMT 2025","","test_environment_set_freestyle_project","",""
"","0","A Preview and Hide preview option is available","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_description_freestyle_project","",""
"","0","test_name_alphanumeric","tests.new_item","Thu Jun 26 07:17:28 GMT 2025","broken","Thu Jun 26 07:17:28 GMT 2025","","test_accept_alphanumeric","",""
"","0","The user should be able to select Environment options","tests.freestyle_project","Thu Jun 26 07:17:22 GMT 2025","broken","Thu Jun 26 07:17:22 GMT 2025","","test_environment_set_freestyle_project","",""
"Verify that only one project type can be selected at a time on the New Item screen.","0","Only one project type can be selected","tests.new_item","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_select_an_item_type","",""
"","0","Tooltips for all SCM options should be available","tests.freestyle_project","Thu Jun 26 07:17:24 GMT 2025","broken","Thu Jun 26 07:17:24 GMT 2025","","test_scm_freestyle_project","",""
"","0","Display of trigger checkboxes","tests.pipeline","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_build_triggers","",""
"","0","Add GitHub project","tests.freestyle_project","Thu Jun 26 07:17:19 GMT 2025","broken","Thu Jun 26 07:17:19 GMT 2025","","test_add_github_project","",""
"","0","Displaying trigger checkbox labels","tests.pipeline","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_build_triggers","",""
"","0","A tooltip “Enable or disable the current project” appears when the user hovers the mouse cursor over the button.","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_enable_disable_freestyle_project","",""
"","0","Terminate a build if it's stuck is_selected","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:28 GMT 2025","broken","Thu Jun 26 07:17:28 GMT 2025","","test_env_section","",""
"","0","test_check_if_an_error_message_is_displayed","tests.new_item","Thu Jun 26 07:17:28 GMT 2025","broken","Thu Jun 26 07:17:28 GMT 2025","","test_check_if_an_error_message_is_displayed","",""
"","0","test_each_trigger_opt_disable[hudson-triggers-TimerTrigger]","tests.freestyle_project","Thu Jun 26 07:17:23 GMT 2025","broken","Thu Jun 26 07:17:23 GMT 2025","","test_freestyle_config_trigger_verif","",""
"Verify that only one project type can be selected at a time on the New Item screen.","0","Only one project type can be selected","tests.new_item","Thu Jun 26 07:17:30 GMT 2025","broken","Thu Jun 26 07:17:30 GMT 2025","","test_select_an_item_type","",""
"","0","Tooltips for all SCM options should be available","tests.freestyle_project","Thu Jun 26 07:17:24 GMT 2025","broken","Thu Jun 26 07:17:24 GMT 2025","","test_scm_freestyle_project","",""
"","0","Tooltips for all SCM options should be available","tests.freestyle_project","Thu Jun 26 07:17:24 GMT 2025","broken","Thu Jun 26 07:17:24 GMT 2025","","test_scm_freestyle_project","",""
"","0","Clicking ""Save"" should:
- Keep and store all project settings.
- Redirect the user to the project dashboard.","tests.freestyle_project","Thu Jun 26 07:17:23 GMT 2025","broken","Thu Jun 26 07:17:23 GMT 2025","","test_freestyle_save_config","",""
"Verify that the load statistics graph is displayed according to the selected timespan.","0","Display graph according to the selected Timespan","tests.manage_jenkins.status_information","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_load_statistics","",""
"","0","test_health_metrics_available","tests.health_metrics","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_health_metrics_available","",""
"","0","test_create_pipeline_item","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_create_pipeline_item","",""
"","0","Add_timestamps_to_console_output_is_selected","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:27 GMT 2025","broken","Thu Jun 26 07:17:27 GMT 2025","","test_env_section","",""
"","0","Environment Section Is Displayed","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:27 GMT 2025","broken","Thu Jun 26 07:17:27 GMT 2025","","test_env_section","",""
"Verify that the “Properties” section is visible and accessible when editing a Multibranch Pipeline configuration in Jenkins.","0","Verify Properties section is available","tests.multibranch_pipeline_configuration","Thu Jun 26 07:17:28 GMT 2025","broken","Thu Jun 26 07:17:28 GMT 2025","","test_change_properties","",""
"","0","Radio buttons are visible when trigger is enabled","tests.pipeline","Thu Jun 26 07:17:33 GMT 2025","broken","Thu Jun 26 07:17:33 GMT 2025","","test_build_triggers","",""
"Verify that the individual show/hide value buttons work properly for each name on the System Properties tab.","0","System Properties tab - show/hide each single value","tests.manage_jenkins.status_information","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_system_information","",""
"","0","test_each_trigger_opt_disable[com-cloudbees-jenkins-GitHubPushTrigger]","tests.freestyle_project","Thu Jun 26 07:17:23 GMT 2025","broken","Thu Jun 26 07:17:23 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","Display the 'Enable or disable the current project' tooltip","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:26 GMT 2025","broken","Thu Jun 26 07:17:26 GMT 2025","","test_enable_or_disable_the_project","",""
"","0","Helper tooltip help icon texts appear on hover","tests.pipeline","Thu Jun 26 07:17:32 GMT 2025","broken","Thu Jun 26 07:17:32 GMT 2025","","test_build_triggers","",""
"Verify that the user can access the Advanced Project Options section by navigating to the Configure page of a multi-configuration project.","0","Verify Advanced Project Options section is available","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:26 GMT 2025","broken","Thu Jun 26 07:17:26 GMT 2025","","test_advanced_section","",""
"","0","Adding an item to an existing folder [Create a Job]","tests.folder","Thu Jun 26 07:17:19 GMT 2025","broken","Thu Jun 26 07:17:19 GMT 2025","","test_folder_job","",""
"","0","test_list_of_item_types_is_displayed","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_item_types","",""
"","0","The user should be able to select Environment options","tests.freestyle_project","Thu Jun 26 07:17:21 GMT 2025","broken","Thu Jun 26 07:17:21 GMT 2025","","test_environment_set_freestyle_project","",""
"","0","test_not_advanced_checkboxes","tests.api.tests_ui.freestyle","Thu Jun 26 07:17:18 GMT 2025","broken","Thu Jun 26 07:17:18 GMT 2025","","test_build_job","",""
"","0","The helper tooltip appears when the mouse cursor hovers over the question marks","tests.freestyle_project","Thu Jun 26 07:17:21 GMT 2025","broken","Thu Jun 26 07:17:21 GMT 2025","","test_environment_freestyle_project","",""
"","0","The 'Projects to Watch' field is empty by default and results in an error message being displayed","tests.pipeline","Thu Jun 26 07:17:32 GMT 2025","broken","Thu Jun 26 07:17:32 GMT 2025","","test_build_triggers","",""
"","0","test_copy_from_option_exists","tests.copy_from_item","Thu Jun 26 07:17:18 GMT 2025","broken","Thu Jun 26 07:17:18 GMT 2025","","test_copy_from_option_exists","",""
"Verify that a newly created job without any build history or configuration displays the correct default state in the dashboard jobs table.","0","API: Verification of default state for job without configuration","tests.api.tests_ui.dashboard","Thu Jun 26 07:17:18 GMT 2025","broken","Thu Jun 26 07:17:18 GMT 2025","","test_view_all_jobs","",""
"","0","test_new_item_page_is_available","tests.new_item","Thu Jun 26 07:17:30 GMT 2025","broken","Thu Jun 26 07:17:30 GMT 2025","","test_new_item_page_availability","",""
"Verify that only one project type can be selected at a time on the New Item screen.","0","Only one project type can be selected","tests.new_item","Thu Jun 26 07:17:30 GMT 2025","broken","Thu Jun 26 07:17:30 GMT 2025","","test_select_an_item_type","",""
"A User can enable the ""Build periodically trigger"" in a Freestyle project and that the build runs according to the specified schedule.","0","User is able to configure and trigger periodic builds as scheduled.","tests.api.tests_ui.freestyle","Thu Jun 26 07:17:18 GMT 2025","skipped","Thu Jun 26 07:17:18 GMT 2025","","test_build_triggers","",""
"Verify that only one project type can be selected at a time on the New Item screen.","0","Only one project type can be selected","tests.new_item","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_select_an_item_type","",""
"Verify that only one project type can be selected at a time on the New Item screen.","0","Only one project type can be selected","tests.new_item","Thu Jun 26 07:17:30 GMT 2025","broken","Thu Jun 26 07:17:30 GMT 2025","","test_select_an_item_type","",""
"","0","Delete_checkbox_is_selected","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:27 GMT 2025","broken","Thu Jun 26 07:17:27 GMT 2025","","test_env_section","",""
"","0","test_check_description_preview","tests.new_folder_configuration","Thu Jun 26 07:17:28 GMT 2025","broken","Thu Jun 26 07:17:28 GMT 2025","","test_check_preview","",""
"","0","Default state of trigger checkboxes","tests.pipeline","Thu Jun 26 07:17:32 GMT 2025","broken","Thu Jun 26 07:17:32 GMT 2025","","test_build_triggers","",""
"","0","A ""Post-Build Actions"" section should be available during project setup.","tests.freestyle_project","Thu Jun 26 07:17:23 GMT 2025","broken","Thu Jun 26 07:17:23 GMT 2025","","test_post_build_actions","",""
"","0","The user should be able to select Environment options","tests.freestyle_project","Thu Jun 26 07:17:21 GMT 2025","broken","Thu Jun 26 07:17:21 GMT 2025","","test_environment_set_freestyle_project","",""
"Verify that the System Information page is accessible from the Manage Jenkins page.","0","Open System Information Page","tests.manage_jenkins.status_information","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_system_information","",""
"","0","Display dynamic dropdown in the ""Copy from"" lowercase character","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_copy_from","",""
"Verify that the show/hide all values buttons work properly on the System Properties tab.","0","System Properties tab - show/hide all values","tests.manage_jenkins.status_information","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_system_information","",""
"","0","Add description to the Freestyle Project","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_description_freestyle_project","",""
"","0","Uninstalling the plugin","tests.manage_jenkins.plugins","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_plugins","",""
"Verify that the show/hide all values buttons work properly on the Environment Variables tab.","0","Environment Variables tab - show/hide all values","tests.manage_jenkins.status_information","Thu Jun 26 07:17:26 GMT 2025","broken","Thu Jun 26 07:17:26 GMT 2025","","test_system_information","",""
"","0","The user can Enable or Disable the project by clicking on the switch button Enable/Disable","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_enable_disable_freestyle_project","",""
"Verify that all jobs and folders are listed on the Dashboard page.","0","API: Display list of jobs and folders","tests.api.tests_ui.dashboard","Thu Jun 26 07:17:16 GMT 2025","broken","Thu Jun 26 07:17:16 GMT 2025","","test_view_all_jobs","",""
"","0","test_set_description_for_multi_config_project","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:28 GMT 2025","broken","Thu Jun 26 07:17:28 GMT 2025","","test_set_description","",""
"","0","The user should be able to add one or more post-build actions","tests.freestyle_project","Thu Jun 26 07:17:23 GMT 2025","broken","Thu Jun 26 07:17:23 GMT 2025","","test_post_build_actions","",""
"","0","test_create_freestyle_project","tests.new_item","Thu Jun 26 07:17:30 GMT 2025","broken","Thu Jun 26 07:17:30 GMT 2025","","test_new_freestyle_project","",""
"","0","After changing to ”Enable” the Project page get refreshed automatically and the warning message disappear","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_enable_disable_freestyle_project","",""
"","0","The helper tooltip appears when the mouse cursor hovers over the question marks","tests.freestyle_project","Thu Jun 26 07:17:21 GMT 2025","broken","Thu Jun 26 07:17:21 GMT 2025","","test_environment_freestyle_project","",""
"Verify that a newly created job without any build history or configuration displays the correct default state in the dashboard jobs table.","0","UI:Verification of default state for job without configuration","tests.dashboard","Thu Jun 26 07:17:19 GMT 2025","broken","Thu Jun 26 07:17:19 GMT 2025","","test_view_all_jobs","",""
"","0","Displaying the ""Triggers"" section in the sidebar","tests.pipeline","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_build_triggers","",""
"Verify that when the number of builds exceeds 30, pagination controls are displayed                     and allow the user to navigate through the build history.","0","Paginate builds when count exceeds 30","tests.api.tests_ui.pipeline","Thu Jun 26 07:17:18 GMT 2025","broken","Thu Jun 26 07:17:18 GMT 2025","","test_builds_history_pagination","",""
"","0","The User can add a Display Name to an existing Organization Folder created by API","tests.api.tests_ui.organization_folder","Thu Jun 26 07:17:18 GMT 2025","broken","Thu Jun 26 07:17:18 GMT 2025","","test_add_display_name_api","",""
"","0","Enable trigger checkboxes by clicking labels","tests.pipeline","Thu Jun 26 07:17:32 GMT 2025","broken","Thu Jun 26 07:17:32 GMT 2025","","test_build_triggers","",""
"A User can enable the ""Build periodically trigger"" in a Freestyle project and that the build runs according to the specified schedule.","0","User is able to configure and trigger periodic builds as scheduled.","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","skipped","Thu Jun 26 07:17:20 GMT 2025","","test_build_triggers","",""
"","0","Access to the Freestyle Project from the Dashboard","tests.freestyle_project","Thu Jun 26 07:17:19 GMT 2025","broken","Thu Jun 26 07:17:19 GMT 2025","","test_access_freestyle_project","",""
"","0","The User can add a Display Name to an existing Organization Folder","tests.organization_folder_configuration","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_add_display_name","",""
"","0","Project status changes on the Project page after disabling the project via Configure page","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:27 GMT 2025","broken","Thu Jun 26 07:17:27 GMT 2025","","test_enable_or_disable_the_project","",""
"Verify that the page with thread dump information opens from the Thread Dumps tab.","0","Thread Dumps tab - open Thread Dump page.","tests.manage_jenkins.status_information","Thu Jun 26 07:17:26 GMT 2025","broken","Thu Jun 26 07:17:26 GMT 2025","","test_system_information","",""
"","0","test_each_trigger_opt_enable[hudson-triggers-SCMTrigger]","tests.freestyle_project","Thu Jun 26 07:17:22 GMT 2025","broken","Thu Jun 26 07:17:22 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","After Saving the Project introduced Description text appears on the Project General page","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_description_freestyle_project","",""
"","0","Labels of trigger radio buttons are correct","tests.pipeline","Thu Jun 26 07:17:33 GMT 2025","broken","Thu Jun 26 07:17:33 GMT 2025","","test_build_triggers","",""
"Verify that only one project type can be selected at a time on the New Item screen.","0","Only one project type can be selected","tests.new_item","Thu Jun 26 07:17:30 GMT 2025","broken","Thu Jun 26 07:17:30 GMT 2025","","test_select_an_item_type","",""
"","0","Display a warning message on the Project main page","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:26 GMT 2025","broken","Thu Jun 26 07:17:26 GMT 2025","","test_enable_or_disable_the_project","",""
"","0","If multiple Jenkins windows were previously opened in the browser,
after signing out, attempting to access any Jenkins page redirects the user to the login page.","tests.sign_in_sign_out","Thu Jun 26 07:17:33 GMT 2025","broken","Thu Jun 26 07:17:33 GMT 2025","","test_sign_out_windows","",""
"","0","test_create_new_folder","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_new_folder","",""
"","0","Display multiple items in dynamic dropdown","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_copy_from","",""
"","0","The ""Save"" and ""Apply"" buttons should be available when configuring a new project.","tests.freestyle_project","Thu Jun 26 07:17:23 GMT 2025","broken","Thu Jun 26 07:17:23 GMT 2025","","test_freestyle_save_config","",""
"","0","Tooltips for all SCM options should be available","tests.freestyle_project","Thu Jun 26 07:17:24 GMT 2025","broken","Thu Jun 26 07:17:24 GMT 2025","","test_scm_freestyle_project","",""
"Verify the dashboard table displays correct abbreviated column headers.","0","Verification of column headers in dashboard table","tests.dashboard","Thu Jun 26 07:17:19 GMT 2025","broken","Thu Jun 26 07:17:19 GMT 2025","","test_view_all_jobs","",""
"","0","Enable and Disable the project by clicking on the switch button","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:26 GMT 2025","broken","Thu Jun 26 07:17:26 GMT 2025","","test_enable_or_disable_the_project","",""
"","0","Description field can remain empty","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_description_freestyle_project","",""
"","0","Switch button state reflects actual project state after saving and navigation","tests.multi_configuration_project_configuration","Thu Jun 26 07:17:27 GMT 2025","broken","Thu Jun 26 07:17:27 GMT 2025","","test_enable_or_disable_the_project","",""
"","0","Helper tooltip help icon disappears on mouse leave","tests.pipeline","Thu Jun 26 07:17:32 GMT 2025","broken","Thu Jun 26 07:17:32 GMT 2025","","test_build_triggers","",""
"","0","Create a New Folder without Description","tests.new_folder_configuration","Thu Jun 26 07:17:28 GMT 2025","broken","Thu Jun 26 07:17:28 GMT 2025","","test_create_folder_without_description","",""
"","0","Clicking ""Apply"" should:
- Save changes without leaving the configuration page.
- Show a confirmation message that changes have been applied successfully.","tests.freestyle_project","Thu Jun 26 07:17:23 GMT 2025","broken","Thu Jun 26 07:17:23 GMT 2025","","test_freestyle_save_config","",""
"Enabling the Builds remotely trigger of a Freestyle Project allows the user to remotely trigger builds via the Jenkins API using a valid Authentication Token.","0","User is able to trigger builds remotely with a valid Authentication Token.","tests.freestyle_project","Thu Jun 26 07:17:20 GMT 2025","broken","Thu Jun 26 07:17:20 GMT 2025","","test_build_triggers","",""
"","0","test_special_chars_validation_error","tests.new_item","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_special_chars","",""
"","0","Add Description to Pipeline","tests.pipeline","Thu Jun 26 07:17:31 GMT 2025","broken","Thu Jun 26 07:17:31 GMT 2025","","test_add_description_to_pipeline","",""
"","0","Display dynamic dropdown in the ""Copy from""","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_copy_from","",""
"Verify that the Load statistics page is accessible from the Manage Jenkins page.","0","Open Load Statistics page","tests.manage_jenkins.status_information","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_load_statistics","",""
"","0","Tooltips for all SCM options should be available","tests.freestyle_project","Thu Jun 26 07:17:24 GMT 2025","broken","Thu Jun 26 07:17:24 GMT 2025","","test_scm_freestyle_project","",""
"","0","Create folder","tests.new_item","Thu Jun 26 07:17:29 GMT 2025","broken","Thu Jun 26 07:17:29 GMT 2025","","test_create_folder","",""
"","0","Tooltips for all SCM options should be available","tests.freestyle_project","Thu Jun 26 07:17:24 GMT 2025","broken","Thu Jun 26 07:17:24 GMT 2025","","test_scm_freestyle_project","",""
"","0","test_each_trigger_opt_disable[hudson-triggers-SCMTrigger]","tests.freestyle_project","Thu Jun 26 07:17:23 GMT 2025","broken","Thu Jun 26 07:17:23 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","test_verify_signin_form","tests.sign_in_sign_out","Thu Jun 26 07:17:33 GMT 2025","broken","Thu Jun 26 07:17:33 GMT 2025","","test_sign_in_form","",""
"","0","test_each_trigger_opt_enable[pseudoRemoteTrigger]","tests.freestyle_project","Thu Jun 26 07:17:22 GMT 2025","broken","Thu Jun 26 07:17:22 GMT 2025","","test_freestyle_config_trigger_verif","",""
"Verify that all jobs and folders are listed on the Dashboard page.","0","Display list of jobs and folders","tests.dashboard","Thu Jun 26 07:17:19 GMT 2025","broken","Thu Jun 26 07:17:19 GMT 2025","","test_view_all_jobs","",""
"","0","Disable trigger checkboxes by clicking label","tests.pipeline","Thu Jun 26 07:17:32 GMT 2025","broken","Thu Jun 26 07:17:32 GMT 2025","","test_build_triggers","",""
"","0","Installing the plugin","tests.manage_jenkins.plugins","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_plugins","",""
"Verify that information about installed plugins on the Plugins tab is displayed correctly.","0","Plugins tab - display information about installed plugins","tests.manage_jenkins.status_information","Thu Jun 26 07:17:26 GMT 2025","broken","Thu Jun 26 07:17:26 GMT 2025","","test_system_information","",""
"","0","User could be able to install plugins in the program","tests.manage_jenkins.plugins","Thu Jun 26 07:17:25 GMT 2025","broken","Thu Jun 26 07:17:25 GMT 2025","","test_plugins","",""
"","0","test_each_trigger_opt_disable[jenkins-triggers-ReverseBuildTrigger]","tests.freestyle_project","Thu Jun 26 07:17:22 GMT 2025","broken","Thu Jun 26 07:17:22 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","test_ok_button_disabled","tests.new_item","Thu Jun 26 07:17:30 GMT 2025","broken","Thu Jun 26 07:17:30 GMT 2025","","test_ok_button","",""
